  1772092685219N     91411122222332 0 013 03120902 20000182318236 3301122 00002 0 0000198 0 0 01 498 0 02981 632111121117111 12 2 20001000CA10 12 64111211312111
  17841579249 1H  44430122022223332 0 013 03211111 0152200001522163302 00 00002 0 00003 0 0 0 03 0 0 0 00 00 007117771112121140 0 0128 812ZZ08 10 47230311421111
  1792135326837J  60330211122221232 0 032 13214312 40000162116213 6434312 00002 0 00003 0 0 0 01 498 0 02422 031117117121223 12 7 70001000HI01 00 34101322312212
  1802136736837H6009011111111212222 0 013 07213001 01723000017231 3301 71202402 0 0000198 0 0 03 0 0 0 02421 932112122112113 20 0 0222 601ZZ08 12 46161311211111
  1812136316837N540102041112221123121 413 04212112 40000131313132 12043612324019897103126 319981 498 0 02421 122111121112113 11 0 00001000CA30 00 50231321113212
  1822138976737N1032021422022224332 0 013 04120901 011230000112366330325131102145201023 0 0 0 01 4 398 00 00 001121222112112 11 0 00001000NM01 10 54210111113111
  1832133805637H  20970121222216322 0 073 03212121 06001000060016 3301121978002 0 0000198 0 0 00 0 0 0 02971 132772121717222 12 1 20001000CA10 10 49230011312111
  1842137315637N  22221411122222332 0 031 63320901 01723000017232 1204 12 00002 0 00002 498 0 03 0 0 0 03 02 031122222122222 11 0 00001000WV01 00 25121215533212
  18541588749 1H  43750121122227332 0 013 04211002 4000060016001126104122 00001989880014298 0 0198 0 0 00 00 002111172121223 11 0 00001000CA10 00 61210321313212
  1862138966737N1032021422022227332 0 032 44212002 4000011211121114104172 00002 0 00003 0 0 0 03 0 0 0 00 00 002111222121223 00 0 0128 662ZZ08 00 32170321210212
  1872138666837H  55320111122221332 0 013 03213001 0500300005003115104312 00002 0 00003 0 0 0 01 498 0 00 00 001111171171122 11 0 00001000MO01 00 20132311213212
  1884153468575N   1610411122222332 0 063 03312211 01423000014232 1204192 00002 0 00003 0 0 0 03 0 0 0 03 02 087712171717773 11 0 00001000CA80 00 57121321313212
  1894156618575H   306011122221522150 913 06213111 0112100001121125104362 0000113292403 0 0 0 03 0 0 0 00 00 002111211112220 11 0 00001000CA20 00 45253312113212
  1904152828575A   2510221422222332 0 063 04120902 20000162116213 542411124102116202203 0 0 0 03 0 0 0 02422 032122127711123 12 4 40001000CA20 00 63130321212212
  1912139385637N  21710411122221222 0 043 04211112 50000112111212 1204312 00002 0 0000198 0 79819898 0 02981 122111122222223 11 0 00001000OK01 00 51251312323212
  1922136776837N6009011411122224332 0 073 04213311 0112300001123115104312 00002 0 00003 0 0 0 03 0 0 0 00 00 007212222211113 11 0 00001000CA10 00 53163313123212
  1934154958575N   1801411122222331 21032 47311111 01123000011231181043712324011520240198 0 0 0198 0 0 00 00 002122121171223 11 0 00001000MT02 00 41211311113212
  1942136776837H  60160122021226332 0 013 04120902 2000050035003663303252 00002 0 000011498 0 03 0 0 0 00 00 001122122712112 00 0 0228 802ZZ08 00 66200321320212
  1954157544913H3072030111122212232 0 031113312001 02003000020031 2504431372102 0 00003 0 0 0 03 0 0 0 02982 031212111171112 11 0 00001000CA10 00 62222321113212
  1962132545637K  1835021111222122113 113 07212112 40000112311232 1204 11312202 0 00003 0 0 0 0198 0 0 02 41 322112111111113 1214140001000NY01 00 51181321212212
  1974152828575N   2510411122221332 0 032174420901 0500300005003199604 92 00002 0 00003 0 0 0 03 0 0 0 08 08 082122112212123 11 0 00001000CO02 00  9121322213212
  1982132615637H  53080122021220332 0 013 03120901 01813000018136 3301312 00002 0 000012698 0 0198 0 0 01 02 022111172712123 20 0 0222 702ZZ08 10 65230312321111
  19941588749 1N  43750421122226332 0 013 03213221 01223000012236 3301361202402 0 00003 0 0 0 03 0 0 0 02422 022721121102112 11 0 00001000CA30 00 39130321113212
  2002137375637N  2222142112222132113 131 66211112 50000142314232 1204361201022 0 00001 32698 0198 0 0 03 01 422111122121213 11 0 00001000TN02 00 49250311213212
  2012134126837H  60160122022224332 0 013 01120901 01823000018231 3301 11431032 0 00003 0 0 0 03 0 0 0 02422 027177177212123 20 0 0112 752ZZ08 10 59220312421111
  2024082958285H  50100111122221222 0 032173313001 02003000020031 3301121231032 0 000012698 0 012598 0 02 42 021112212121112 11 0 00001000TX02 00 42261322313212
  20341527849 1H  4340011112222123122 513 04220901 01821000018216 3301221312402 0 0000198 0 0 01 3 426981 01 122221212122123 11 0 00001000CA30 00 30151311113212
  2042133276837H  60310111222227232 0 032173212001 01823000018236 330120125210130232103 0 0 0 03 0 0 0 03 01 121111121111111 11 0 00001000TX01 12 49242311313111
  2052138926737J1096020222022220332 0 031 64120901 01521000015213 6434312 00002 0 0000198 0 0 03 0 0 0 03 02 021777121111122 11 0 00001000HI01 00 51180211113212
  2062139385637N  2171041112222133115 113 06220901 01423000014232 1204311312402 0 000012198 0 03 0 0 0 02422 021112121111223 11 0 00001000CA10 00 54242321113212
  2077075525895N2517011411122222231861113 03212231 0182100001821135104312 00002 0 00003 0 0 0 03 0 0 0 00 00 007122121111123 11 0 00001000CA10 00 47158312223212
  2082138936737H1096020122022226332 0 032173214002 4000018231823198104121122802 0 00003 0 0 0 0198 0 0 08 08 081121122121223 12 1130001000OH01 00 26100323312212
  2092133246837J  60330211122222332 0 053 04414001 01623000016233 6434312 00002 0 00003 0 0 0 03 0 0 0 02422 027722271171172 12 1 70001000CA20 00 23182321312212
  2107146377059H 758030121122225332 0 013 04120902 20000152315236 330131117240129241033 0 0 0 0198 0 0 03 02 031111120120113 12 1 20001000CA20 00 62100121112212
  21141563265 1N  40941411322221332 0 003 03214410 00000000000002 1204 11232402 0 00001 32698 01 498 0 02 41 122171122722111 11 0 00001000MS01 00 49111321113212
  2122137746837N  5428142202222033112 132164120902 30000500350032 1204361311082 0 00003 0 0 0 03 0 0 0 02491 112171172771112 11 0 00001000CA20 00 51130311313212
  2132133875637H  20970122022224332 0 013 01214311 01823000018236 3301132 00002 0 00003 0 0 0 03 0 0 0 01 02 017777771277113 20 0 0118 672ZZ08 10 45220312421111
  2144083948153H   1390111322216332 0 032 57211001 0112300001123115104 52 00002 0 00001 498 0 01 598 0 00 00 001711121122123 11 0 00001000SC01 00 60252311113212
  2152134376837N  57291411122221331881131 66120901 01123000011232 1204141312402 0 00001 32698 01293339982 32 027727172171722 11 0 00001000TX01 00 50153311213212
  21641536249 1H  43240122022226322 0 013 03120901 02003000020036 3301312 00002 0 00003 0 0 0 03 0 0 0 03 02 022111112112112 12 2 20001000CA10 00 66100211112212
  2176195668073J    940211322224332 0 032173212121 01823000018235 2504281241022 0 00001 32698 0198 0 0 01 02 021171772111172 11 0 00001000OH01 00 45142311213212
  2182137976637H  4615112202222033123 613 01213312 40000200120016 3301 0198800126988003 0 0 0 03 0 0 0 03 02 087727122777771 20 0 0112 732ZZ08 10 59100021421121
  21941553565 1H  40640111122221332 0 013 01120901 0200300002003627104121122402 0 00003 0 0 0 03 0 0 0 00 00 002122121111112 11 0 00001000NM01 12 23121311213111
  2206192638073N  31021422022224332 0 043 06120901 01423000014232 1204122 00002 0 0000198 0 0 03 0 0 0 02 41 432112111771111 11 0 00001000AZ02 00 59220112213212
  2214154274913N3131020411122222132 0 032 14220902 4000016211621131104202 0000197972203 0 0 0 03 0 0 0 00 00 002221222111223 11 0 00001000CA30 00 51272321213212
  22241565365 1H  4239111112111823144 513 04112001 0112300001123125104312 0000126251021 2 998 01 53798 00 00 002122122211113 11 0 00001000MA01 00 55211321113212
  2236194628073N  31071411222227132 0 063 04320901 0112300001123140104290 000013930210198 0 0 01 32698 00 00 001211211121222 11 0 00001000IL01 00 57142321223212
  2246192628073H  31021122022224332 0 013 04212211 01523000015234 4414312 00002 0 00003 0 0 0 03 0 0 0 02 42 087121171171222 30 0 0222 701ZZ08970 55130111511111
  2254154324913N3131020411122222232 0 032173212212 4000011231123198604362 00002 0 00001 398 0 01352398 08 08 081121121122123 11 0 00001000CA10 00 48171321323212
  2262135675637H  5355011112222433112 143 04211121 01623000016236 3301452 00002 0 000014298 0 03 0 0 0 01 02 031171122211112 12 2 20001000CA20 12 57248312322111
  2276197238073H 18902011112121222122 532174220901 01623000016231 2504 92 00002 0 00003 0 0 0 03 0 0 0 02421 331112122121122 11 0 00001000WA01 00 60232312213212
  2284155648575N   1710411122221332 0 031 63214001 01821000018212 1204312 00002 0 00000 0 0 0 0198 0 0 02422 031122122221122 11 0 00001000LA01 00 27261312323212
  2292137535637H  2373111112212332154 331 64120901 01113000011132 1204 92 00002 0 00003 0 0 0 0198 0 0 02422 022122172721213 11 0 00001000CA10 12 64181321213111
  2304157768575N   152141132221233150 913 04320901 0172300001723115104201232102 0 0000198 0 0 03 0 0 0 00 00 002112771121113 11 0 00001000NJ01 00 57261312313212
  2317148841171H    500122022226332 0 013 02213212 40000162316236 3301 12 00002 0 00001 398 0 01 498 0 02422 027171222222173 11 0 00001000CA80 00 61220321213212
  2322137585637N  2373141122122533115 143 05111111 02003000020032 1204 11312402 0 00001 32698 0198 0 0 03 02 021121121111112 11 0 00001000CA10 00 52221311313212
  2332132235637H  20170122022223332 0 013 03120901 01823000018236 3301 02 00002 0 0000198 0 0 03 0 0 0 02981 117771777177772 20 0 0122 681ZZ08 10 66240113521111
  2342138966737N1041021411122221232 0 013 06212212 5000011111111125104282 00000 0 000012298 0 0298 0 0 00 00 001112121011123 11 0 00001000NY01 12  4138311213111
  2354154394913N3132011411122221232 0 003 02120901 0500300005003115104382 00002 0 0000198 0 0 00 0 0 0 00 00 007121022101772 11 0 00001000TX01 00 21141322313212
  23641578349 1N  43730422022220231 09831 65412001 0112300001123115104362 00002 0 00003 0 0 0 011498 0 00 00 000000000000000 00 0 08881008ZZ08 00100000024330010
  2377075525895N2517011411122221221211163 03216001 0500300005003114104 12 00002 0 00003 0 0 0 03 0 0 0 00 00 002112111111223 11 0 00001000CA20 00  8161311113212
  23841543065 1N  4094141111122123155 431 64320901 01323000013232 1204121451022 0 000014598 0 011498 0 02 41 222111111121211 11 0 00001000IL01 00 38221311213212
  2392139395637N  21710411122223222 0 063 05211111 0200100002001199604 00 00000 0 00003 0 0 0 03 0 0 0 08 08 087122222111110 11 0 00001000CA80 00100008014533010
  2407076435895N2517011411122221332 0 013 03220901 01323000013233 4414310 00002 0 00001 32698 03 0 0 0 03 02 021121120111123 30 0 0222 631ZZ08 00 53172321111212
  2417148377059H 320140111122222332 0 013 04120902 20000182118216 3301 42 00002 0 00003 0 0 0 03 0 0 0 02 32 021771212717172 11 0 00001000CA20 12 60131312213111
  2422137485637A  2264122202222422159 763 06120901 01423000014233 5424 11362402 0 00003 0 0 0 03 0 0 0 02421 437721722121113 60 0 0112 732ZZ08 00 61250312311212
  2432134185637N  24061422022226332 0 013 02312212 20000182318236 3301 92 00002 0 000012198 0 01 41098 02 41 131112121711112 20 0 0222 752ZZ08 00 52150311211212
  2447076435895N  25160411112213231 21063 04120901 0161300001613198604 1198800134261021 24498 0298 0 0 08 08 082120122212113 11 0 00001000CA20 00 51201021113212
  2452135635637N  24281422022226332 0 013 03211002 40000162316236 3301311312202 0 000012698 0 0198 0 0 02422 032122222122111 12 2 20001000TX02 10 66210322312111
  2462134185637N  24061411121211221421113 04312211 01623000016232 1204311202401 3 92401 398 0 03 0 0 0 02471 322121772221113 11 0 00001000CA10 00 45251311213212
  2472098698699H     30122022220332 0 013 02120902 30000200320036 3301 02 00002 0 00000 0 0 0 00 0 0 0 02421 427777777777772 12 1 20001000CA10 00 66100313522212
  24841556865 1N  4096142202222833180 131152212001 05003000050032 1204121312402 0 00003 0 0 0 01 498 0 03 01 112121111171122 11 0 00001000AR01 00 23150311113212
  2494083948153N   139042202222332135 732174211111 0121300001213115104311162102 0 000014645 298198 0 0 00 00 002112222122223 11 0 00001000OH01 00 46170212223212
  2502094638677H     81111122221332 0 013 05220902 40000162316236 3301121312202 0 0000198 0 0 012398 0 03 02 031171122121122 12 2 10001000CA20 00 24121321312212
  2512139335637N  21671422021223332 0 013 03120902 30000142314232 1204312 00002 0 0000198 0 0 03 0 0 0 02422 027717717177772 11 0 00001000CA80 00 66220322423212
  2522138486737H  31050122021222222 0 013 03212111 01423000014236 3301311352202 0 00001 498 0 03 0 0 0 024219821122112111212 20 0 0222 602ZZ08 00 55230311211212
  25341526165 1H  40640122022220332 0 013 06214001 01323000013234 4414311312400 0 00000 0 0 0 0198 0 0 02192 031101222112111 30 0 0212 752ZZ08150 25270221411111
  2547075545895N2507010422022220332 0 063 07220901 02003000020033 9464362 00002 0 00001 32598 01 498 0 08 019832117111212123 00 0 0128 842ZZ08970 50120312320111
  2556194608073H  31071111111211222 0 013 03216002 40000142114216 330131145102112231023 0 0 0 0198 0 0 01 01 237111112121022 11 0 00001000TX01 00 28168322213212
  2566194778073H   117011112222122112 113 04212111 01123000011236 330112125240124462403 0 0 0 03 0 0 0 02421 422112121112223 11 0 00001000TX01 00 49271321213212
  2572139715637A  23731211122222332 0 031 64115212180000152315232 1204141142402 0 00003 0 0 0 0198 0 0 02422 037177171717113 11 0 00001000LA02 00 29141311323212
  2582094628677N    240411122222332 0 031113120901 05003000050035 2504 02 00002 0 0000198 0 0 03 0 0 0 03 02 021111111111121 11 0 00001000OK01 00100212321113212
  2592098965219H    730121121223332 0 043 03120901 01513000015136 3301360 00002 0 00001 398 0 03 0 0 0 03 02 082111112112112 11 0 00001000TX01 00 66220311113212
  2604084498153H     2011112222412155 432144412001 0112200001122114104 11292402 0 00003 0 0 0 03 0 0 0 00 00 002172722121223 11 0 00001000OH01 00 37141322213212
  2612098345219H    730111122222232 0 013 03214001 02003000020036 3301430 00002 0 00003 0 0 0 03 0 0 0 029819732117127222222 12 2 20001000CA10 00 29111321212212
  2627148467059J 995070211122222332 0 032 56220901 01223000012233 5424 02 00002 0 00001161498 012398 0 03 02 031222221121223 40 0 0222 551ZZ08 00 43172311211212
  2636194668073N  31031411122221332 0 032166120901 0112300001123114104232 00002 0 0000198 0 0 03 0 0 0 00 00 002221111111122 11 0 00001000MO02 00 28131311213212
  2646194758073N  31021422012225332 0 013 03120901 01423000014232 1204 31312202 0 00003 0 0 0 03 0 0 0 02421 431112112217123 00 0 0118 771ZZ08 00 58140313210212
  2652136846637N  4604141112221133158 731107313001 01723000017232 1204231141022 0 00001 32698 0125 498 01 01 322111112211113 11 0 00001000CA10 00 35141321213212
  2662138976737H1041021111122221332 0 013 03120902 20000200320031 3301 02 00002 0 00003 0 0 0 01 598 0 02101 112171122121123 20 0 0222 621ZZ08 00 59111311321212
  2672137976637N  46151411222226331861132177120901 0132300001323124104 12 000013112102198 0 0 03 0 0 0 00 00 002211217121222 11 0 00001000IA01 00 48108321213212
  2684153468575N   161041112211233154 332 14120902110000132113212 1204312 00002 0 00001 398 0 012598 0 02422 022122111221123 11 0 00001000CA20 00 65221321113212
  2697075575895N  25160411222227332 0 032163212122 4000018211821118104160 00000 0 00001 398 0 0198 0 0 00 00 002111111021112 11 0 00001000TX01 00 55232322413212
  2704157768575N   152141112222133121 431 63413002190000400340032 1204221232402 0 0000298 0 0 01262598 02 42 017111111122122 11 0 00001000LA01 00 36211321313212
  2712133716837H  60410111322227332 0 031 66120901 01723000017233 4414362 00002 0 00001 3 225983 0 0 0 024219731722277777223 30 0 0222 571ZZ08 00 52262311211212
  2722133246837H  60310122022222332 0 013 04120902 20000152115211 3301431231021 32310214698 0 03 0 0 0 02 42 027121111111112140 0 0118 702ZZ08 10 63140212321111
  2734152858575H   210011112222113158 713 04120901 0142100001421650302361312102 0 00001142298 0198 0 0 00 00 002177127711713 1213140001000NY01 00 49241311312212
  27441563265 1N  4096141142222832121 431 64120901 01123000011232 120442115800130428001 33798 01 498 0 02231 132121172122123 11 0 00001000AZ01 00 59173311113212
  2757146271171K     40211312215222 0 013 04120901 01123000011233 5424311272302 0 00001 2 326253 0 0 0 02422 031112221112123 50 0 0122 811ZZ08122 50182311311111
  2762139335637N  21270411322225332 0 063 04120901 0122300001223119104311231032 0 00003 0 0 0 03 0 0 0 00 00 002712222112223 12 1160001000MN01 00 61282311212212
  2772139256837H  55320122022220332 0 032174213212 4000016111611118104312 00002 0 0000198 0 0 0198 0 0 00 00 007777777171113 11 0 00001000OH01 00 46230223323212
  27841556265 1N  40901421422211331481003 02113111 01621000016212 1204421162301462724014698 0 03 0 0 0 02491 932117172721112 11 0 00001000IN02 00 60130211413212
  2792136756837H  60220122022221332 0 013 06120901 01221000012216 3301311312402 0 00001 32698 03 0 0 0 03 02 022121172711173 12 2 20001000CA10 00 43230312312212
